GSE_ID,GSM_ID,GPL,title,MTHFR,TYMS,MTR,MTRR,CYP1A1,GSTM1,GSTT1,GSTP1,TLR2,TLR4,TLR7,TLR9,STAT4
GSE45291,GSM1100907,GPL13158,071910_166480913_120,3.7188982007073745,3.5748734081843065,5.340886241799975,5.303943288696734,2.29806134944448,6.36934126587415,2.968412690645435,9.69315010572047,9.37692095940965,7.9149796322405175,5.57073759448173,3.35310604325166,8.613679999178
GSE45291,GSM1100908,GPL13158,072010_166594833_051,3.3736495483947238,3.314508930208644,6.134536577576335,5.6243910082950155,2.29806134944448,7.504377327510625,2.9343375233638103,9.03904176077852,9.45493671157888,7.604762750963342,5.526218193577909,2.73506705308548,8.97147762805666
GSE45291,GSM1100909,GPL13158,072010_166478903_053,3.3883380144534563,3.33917488734979,5.53096456701156,5.3773296690467,2.29806134944448,8.373453053701475,2.879669670527615,9.28149008480332,10.2547555289878,8.205186014168135,5.615826472169754,3.51173931370037,7.70711772549834
GSE45291,GSM1100910,GPL13158,071910_165619923_053,3.346020231352192,3.60217055861648,5.748007683621255,4.8957362905363055,2.29806134944448,7.822024668259861,2.5252189974918453,9.01948529167548,9.46737224872973,7.29527696922508,5.49479183083485,3.18742652402981,8.79650365586724
GSE45291,GSM1100911,GPL13158,071910_166481413_008,3.3491928991094624,3.7850353737311697,5.89815384219761,5.682774988397096,2.29806134944448,6.487830422323995,2.427185712105045,8.8349708577428,9.59668752446945,8.256548541101893,5.18595127703057,3.23158640852018,8.36169117558428
GSE45291,GSM1100912,GPL13158,072010_164129523_158,3.564297996307544,3.2871214459080567,4.685884944734839,5.131766355400585,2.29806134944448,6.273010995710679,3.1731711552727,9.3537504413829,11.3984713493967,8.76547263737831,4.890243017745005,3.63886985394294,6.95315368575857
GSE45291,GSM1100913,GPL13158,071310_166590343_040,3.3625043560391306,4.015705714322574,6.2044797764759405,5.14601151023559,2.29806134944448,7.540805505704955,3.245054288605235,10.1851528376054,9.73294872011746,6.896817800395408,5.973750512902895,3.18742652402981,9.20058139316935
GSE45291,GSM1100914,GPL13158,072010_166594333_139,3.4855890367876796,3.498220386530727,5.403462328260665,5.219354577747165,2.29806134944448,8.67214058043989,2.383606837907755,9.1121044146178,9.90844690060625,7.56801137603868,5.129500502563645,3.90789501304768,8.73721263758949
GSE45291,GSM1100915,GPL13158,071910_162825313_028,3.3933989127039665,3.6876982250014634,6.144847231142926,5.55808951699035,2.29806134944448,7.5729558179302,3.1683235881534753,8.92967763995203,9.2938629939905,7.088294697037366,5.44836136088525,3.09862013062209,8.8879983320961
GSE45291,GSM1100916,GPL13158,071910_166589033_042,3.442067265490116,4.08802131317486,6.242683955712325,5.5943091728965495,2.29806134944448,6.4684123266607845,2.682785034621995,8.94566637682599,9.29214281734875,7.376094716358723,5.06088014980166,3.12809071566579,8.52849577275625
GSE45291,GSM1100917,GPL13158,072010_166591143_031,3.593536957666804,3.603645461014493,5.026714662313291,5.4033702464314555,2.29806134944448,7.772620658628975,2.326875097167675,9.01097030737047,10.3725480732507,8.113659857717611,5.710138469832825,3.2757624850939,7.90715672834996
GSE45291,GSM1100918,GPL13158,071310_164131403_034,3.50284599258642,3.5012055955232833,5.289048171451805,5.946324474328581,2.29806134944448,8.037895855942635,2.427185712105045,9.00071629568302,9.9938163419505,7.59782733456,4.795969776413836,3.22468375492968,7.85856941204809
GSE45291,GSM1100919,GPL13158,071310_165620243_027,3.413861276706212,3.42934960649765,5.62655529378288,5.3569972310098,2.29806134944448,8.06352790882865,2.427185712105045,9.25662146194508,10.0708523120749,7.485457108453439,5.468265523688775,3.80736799071466,8.46662241867183
GSE45291,GSM1100920,GPL13158,071310_155534013_007,3.4905068448800742,3.4106859533030467,5.72007425052223,5.1382157092807255,2.29806134944448,7.3665746951030595,2.326875097167675,10.1050992240381,10.0199694423987,7.348074008990057,5.739522183426351,3.18719387081504,8.88834078344782
GSE45291,GSM1100921,GPL13158,071910_164130913_125,3.30477265921854,3.5521051451342296,5.758284404642366,5.304106294385095,2.29806134944448,8.585426784890535,2.750399585967325,8.69585653563391,10.0231154280797,7.545077846108789,5.653049973327985,3.39139392646759,8.78446242841875
GSE45291,GSM1100922,GPL13158,072010_166593553_020,3.2629626145961383,3.58440040882529,4.9547613712306795,4.829244467464585,2.29806134944448,6.168858020970945,2.697293405532995,8.176314199495,10.881154348891,8.996733746737565,4.871924347829745,3.51625678679756,7.21381649998276
GSE45291,GSM1100923,GPL13158,071310_166594513_022,3.4685109118388184,3.2695559529227203,5.34776590665709,4.70623980129008,2.29806134944448,6.460668477189815,2.56244957782678,10.0249638452644,10.2892498923363,8.226314769422313,5.80680572942821,3.78214391371659,7.22811282272035
GSE45291,GSM1100924,GPL13158,071310_166481223_046,3.6614356374159582,3.5958216598231165,5.8873416323719745,5.3980648496103605,2.29806134944448,7.32723048737876,2.880114293596555,8.93570143931217,10.1259758211356,7.84211006397649,5.330985512471765,3.68623806443103,8.40137760559982
GSE45291,GSM1100925,GPL13158,071910_166590833_110,3.5429417384742523,3.72459516004956,5.353661309793995,5.304106294385095,2.29806134944448,8.278367782876735,2.7727956444543453,8.68742017301228,9.98507861856717,7.579685580982122,5.394901448870771,4.07638174653255,8.34459041235572
GSE45291,GSM1100926,GPL13158,071910_155533523_130,3.500135816009062,3.8249973598557134,5.466909674470425,5.304106294385095,2.29806134944448,7.058539252248785,2.879155617208005,8.60715144000942,10.7456914429384,7.77177446405177,5.145598972304731,3.80292125039759,8.8983261994613
GSE45291,GSM1100927,GPL13158,071310_166590903_030,3.479314731987688,3.5643187627303097,5.3259457141439395,5.468984845186435,2.29806134944448,6.988216530124005,2.56244957782678,9.435751225226,10.1403553112163,7.5321871475234525,5.06047938750037,3.46388280483141,7.46292809743054
GSE45291,GSM1100928,GPL13158,072010_166593333_153,3.4194513624791627,3.81908675763423,5.24465201262569,4.98188211281146,2.29806134944448,6.610103989613345,3.10743360015483,8.52566318616974,9.78634020865335,7.699548342864218,5.027610362441675,3.99766311454313,8.83344011831356
GSE45291,GSM1100929,GPL13158,071310_166594443_061,3.2389258029924166,3.503072820905017,5.787019964160595,5.364032367609315,2.29806134944448,6.75834637660782,2.32745085252199,8.70259076644583,9.6432082920941,7.693105603724814,5.48248917993356,3.46519683789527,7.79697197058653
GSE45291,GSM1100930,GPL13158,071910_166477753_106,3.6338495160162103,4.284958111115347,5.853926428036835,5.518576340103055,2.29806134944448,7.923846404285255,2.76189160995672,9.76303862359016,9.50453397782668,7.6962295762231365,5.777434637742765,3.17140191044302,8.8475413025073
GSE45291,GSM1100931,GPL13158,071310_166594533_080,3.413939201325506,3.422199221135157,4.0128594581126755,5.5727064275880895,2.29806134944448,6.88519293184279,2.56244957782678,9.84517661860968,9.45956087919293,7.292400268229457,5.43201003860767,3.50368773752092,7.69307599897742
GSE45291,GSM1100932,GPL13158,071910_166590843_152,3.4277341619040023,3.2124593192932096,5.030829765267445,5.48227181694826,2.29806134944448,7.216364644464134,2.679744954102745,9.61185426292674,9.64749171318008,7.75456555301874,5.52843607786117,3.18742652402981,8.47449953001146
GSE45291,GSM1100933,GPL13158,071310_166589343_054,3.582312907385332,3.586540098580517,4.8882832303548405,4.778999621717425,2.29806134944448,6.94184673623981,3.140466589935865,8.59921832261839,10.9219829818032,8.590108256449774,4.25336803834679,3.83209560234961,7.25588643688615
GSE45291,GSM1100934,GPL13158,071310_164129613_020,3.431198684792298,3.8360630083599396,6.240317631670715,5.72377492771731,2.29806134944448,8.71595164024933,2.9986377077793254,9.24488625708822,9.6755942720107,6.788617128037737,4.46733896821804,3.54314003344832,9.21045837267192
GSE45291,GSM1100935,GPL13158,071410_166588953_002,3.4028426449096996,3.546605209659733,5.43263924959,5.679738910622856,2.29806134944448,7.12010056823413,2.433329826327495,8.6026295903567,9.88761828971907,8.197407467216948,5.1598705703775,3.17712983965936,8.03499962961064
GSE45291,GSM1100936,GPL13158,071910_162825523_066,3.4950197347917493,3.9793724847763965,5.7851650567417146,5.624000360009875,2.29806134944448,6.62525553007519,2.90192926275575,8.75299058641362,9.3784269582872,7.325798594426358,4.847079446167925,3.1942479930958,8.34861524852784
GSE45291,GSM1100937,GPL13158,071910_164130033_010,3.5086731016777364,3.6545431368223436,5.474258128872419,6.056967314919705,2.29806134944448,6.971865586357451,2.70772583164669,9.52046439080662,9.780697083169,7.875785423740627,5.80117780046959,3.14500162007041,7.97309441734254
GSE45291,GSM1100938,GPL13158,072010_166590043_120,3.3852824210134544,3.690905588819053,5.49909812234909,5.207583592886104,2.29806134944448,7.878798839799485,2.367705973520125,9.6469754722871,9.59299421219321,7.945285173504452,5.2025553679819,3.14618061348376,8.69170022766666
GSE45291,GSM1100939,GPL13158,072010_166594433_042,3.780463015925169,3.230033911487903,4.9888158385646,5.17750979550998,2.29806134944448,6.467781236358945,2.56244957782678,8.59694085733215,9.909468019969,7.188120608674778,5.518886269672585,3.58176401903482,8.06400702474012
GSE45291,GSM1100940,GPL13158,072010_166588743_132,3.4327610625981264,4.175672617877623,5.640529053925755,5.33527774474755,2.29806134944448,7.331681570755255,2.871653850690545,8.98234158797149,10.4409102103905,8.33343875063439,5.3241449041289854,3.20027702739475,8.78373370760168
GSE45291,GSM1100941,GPL13158,071910_162824623_109,3.4502392370483284,3.4602242850305536,5.126027041247455,5.33080522961804,2.29806134944448,7.354592291588901,2.35308453759414,8.73484945838005,10.091501673778,7.9390455989915,5.12100430950923,3.57056295708484,8.01246676497336
GSE45291,GSM1100942,GPL13158,072010_166477973_122,3.5036327197908377,3.5982512542983365,5.163886753072514,5.01520759123653,2.29806134944448,8.25601234138986,3.167807840663215,9.57952467020249,10.0923179964311,7.632153249015843,5.382051222397955,3.60430699215237,7.78429564141331
GSE45291,GSM1100943,GPL13158,071310_166593043_001,3.3945349512620075,3.7682477866021196,5.996027844907555,5.386601452283021,2.29806134944448,6.9324774311618,2.83762495929101,8.8515735244415,9.28740661563455,7.088561851146998,5.39908932195314,3.18742652402981,9.13941246841691
GSE45291,GSM1100944,GPL13158,071910_166594543_058,3.368839956425357,3.8329287918198265,5.3346563148395845,5.304106294385095,2.29806134944448,7.98735069570397,2.690595654779345,9.5196256053068,9.97196714516875,7.573237497679663,5.69958823572642,3.58995518359079,8.17456065966581
GSE45291,GSM1100945,GPL13158,071310_162825333_076,3.477394942738208,3.5775352253330204,6.168086474796125,5.569173594386754,2.29806134944448,6.9139933646335106,2.7693203715053,9.38672497545397,9.36369665090873,6.92233565725167,5.559145265823865,3.23791615063035,9.30385022865985
GSE45291,GSM1100946,GPL13158,071910_166479133_059,3.51389346512993,3.62672463331548,6.051631215876865,5.552389529762641,2.29806134944448,7.125108000743075,2.6893720109379453,9.46115944859985,9.32409389076314,7.944162086345128,5.524623796965265,3.12809071566579,8.81530152417652
GSE45291,GSM1100947,GPL13158,071310_166589643_005,3.332062732492014,3.7805567854034265,5.602034314541195,5.158656645338425,2.29806134944448,7.925379906483945,2.520801351031325,8.4139312611614,9.714554708568,7.050598254158705,5.8089807907271,3.73304069198472,7.6966703954099
GSE45291,GSM1100948,GPL13158,071310_166592453_039,3.422933538858852,3.7651825215330237,5.420879873852099,5.44257901265761,2.29806134944448,7.648550008330615,2.70769694378986,10.3701364549702,9.80532147356974,7.003681918758267,5.78916399954516,3.18742652402981,8.0758984766509
GSE45291,GSM1100949,GPL13158,071310_155534123_058,3.7361373099396844,2.8481369790688067,5.282333568145365,5.480883474747889,2.29806134944448,7.68743065672697,2.630719616555945,9.5686511475612,10.2446508169733,7.8701729385120345,6.2403874880091355,3.28642054172315,8.68268849437898
GSE45291,GSM1100950,GPL13158,071310_166592343_016,3.308350943620126,3.7299907387853932,4.841610340404645,5.304106294385095,2.29806134944448,7.18099355798185,2.9389230956065253,10.2688623835032,9.23453595900932,8.043187733061059,5.64541927926101,3.18742652402981,8.66058389984202
GSE45291,GSM1100951,GPL13158,071910_166481333_142,3.7331755849742385,3.4037594734510233,6.108822224176601,5.19737036412897,2.29806134944448,8.432014231013394,3.21081454105153,8.03035501972311,10.5674572589953,7.839660989737875,6.236410871574565,3.4060222415734,8.49659576322391
GSE45291,GSM1100952,GPL13158,072010_166589453_035,3.416394577746874,3.7893339008923,5.35784733122668,5.21261067346234,2.29806134944448,7.234856771337985,3.00388374184134,9.29165587331457,9.9612996489184,7.6434098964526305,5.2768335558745605,3.27839271653056,8.15260253796585
GSE45291,GSM1100953,GPL13158,071310_166479343_045,3.4525696300988487,3.5434928339607232,5.573660324507345,5.37805758064337,2.29806134944448,6.823571910103,3.043480344477355,9.69385805683312,9.54050168951496,7.6657361727872475,5.853365105691514,3.18742652402981,8.28466510434686
GSE45291,GSM1100954,GPL13158,071310_164129913_065,3.5144998211338843,3.7991394954268602,5.592129279418365,5.87060720171548,2.29806134944448,7.02575363832499,2.56244957782678,9.51450819202905,9.0806340026968,7.18472461340813,5.454770015028306,3.64924204300913,8.51288858488576
GSE45291,GSM1100955,GPL13158,071910_166480713_114,3.819957425863876,3.87135095498315,5.874961458317535,5.304106294385095,2.29806134944448,6.91855496643045,2.427185712105045,8.88136734318764,10.033249774928,7.519107206263493,5.6846600441375355,3.42509257597723,7.15881296073531
GSE45291,GSM1100956,GPL13158,071310_166592133_067,3.3722998202159458,3.4740454329920136,4.746180772334,5.2001339406706855,2.29806134944448,7.742382518553385,2.802481897294485,9.18491528699939,10.8431603613365,7.808530187438908,5.35912018885495,3.18742652402981,8.4076383529329
GSE45291,GSM1100957,GPL13158,071910_166593843_128,3.731746736070756,3.5661105444406633,5.6952558959094155,5.72282237134057,2.29806134944448,6.91977520537575,2.581714527556015,9.48221407358822,8.58851676554418,7.1431257978053395,5.224766550909365,3.03492367594667,8.90522382792309
GSE45291,GSM1100958,GPL13158,071310_166593433_028,3.49659901720619,3.3435205404197568,5.309373597327015,5.202954430185979,2.29806134944448,8.09027054561092,2.427185712105045,9.75166743885045,9.95852218346344,7.857114095683987,6.20127894326785,3.46297216373902,8.77152594171121
GSE45291,GSM1100959,GPL13158,071310_162825233_062,3.4060535462005475,3.8344887502422504,6.6066910312071645,5.14366677697124,2.29806134944448,6.923121742718935,2.635781402131795,9.03712761727568,10.182487911409,7.69057929320296,5.549303616142615,3.57064480118984,8.22280521937019
GSE45291,GSM1100960,GPL13158,072010_166588633_138,3.33685151523472,3.213962911551833,4.406300852441065,4.40014567687046,2.29806134944448,7.713410240616205,2.865636252900355,8.9642313638646,11.7888939700121,8.350993226727025,4.869645150595305,3.98114324192324,5.47873305014666
GSE45291,GSM1100961,GPL13158,071910_162825473_067,3.4271698001523148,3.4035490959237364,4.962837528893539,5.202436209791665,2.29806134944448,6.359621428839651,3.116509506004815,9.58769581866355,9.52516153602956,8.01037403702477,5.750444817704265,3.23836946883558,7.76526454064885
GSE45291,GSM1100962,GPL13158,071310_164131123_041,3.372065810177708,3.5890981037771,5.42214539130612,5.146822423043665,2.29806134944448,7.287136449838665,2.6232117026254853,8.65620324026975,11.7186031055682,8.827086842167096,5.21549899019173,3.24881851033301,7.48747662386731
GSE45291,GSM1100963,GPL13158,071910_166591043_033,3.3951153524894138,4.39098647155214,5.38871858222697,5.304106294385095,2.29806134944448,6.23362369200009,2.7931837854628103,8.82545148493788,10.6290638941755,8.269399634605213,5.4760091057551,3.18742652402981,7.5242924587825
GSE45291,GSM1100964,GPL13158,071310_166588643_053,3.4530115622479927,3.03355388313708,5.86835343396927,5.06200265317939,2.29806134944448,7.253492582282385,2.37898077241809,8.7639538449258,9.5539276779444,7.60751446148887,5.764066274174095,3.08840566924466,8.3941489507099
GSE45291,GSM1100965,GPL13158,071310_165620303_070,3.5058612243101734,3.344705174301333,5.153470034546255,4.874764934386295,2.29806134944448,7.055492558305055,2.6148909687998954,9.30957693995474,10.7234276972605,7.681435438119025,5.100262130816615,3.7364443322137,7.27985837509598
GSE45291,GSM1100966,GPL13158,072010_164131243_136,3.3533715374742563,3.2777726094224366,5.32711784646719,5.34378912063727,2.29806134944448,8.18341405943376,2.9126951392989398,9.00656445444747,9.92506358096507,7.381858384576351,5.50953033100052,3.19281647496151,8.84712938917392
GSE45291,GSM1100967,GPL13158,071310_166591153_029,3.3873637676261636,3.431726936300977,6.30221364748015,5.232126291702295,2.29806134944448,7.66326117142601,2.5397573110622798,9.54756314612713,9.6329336054712,7.31421829994654,5.562997977164461,3.20650390800562,8.54283895269579
GSE45291,GSM1100968,GPL13158,071910_155534143_141,3.3933989127039665,3.400830471799463,5.099832728633835,5.304106294385095,2.29806134944448,7.160857515795485,3.024896349519085,9.03634605142707,10.328746905411,7.733876467452498,5.95979291758643,3.63890883292465,9.00464885570032
GSE45291,GSM1100969,GPL13158,071310_166594033_052,3.3650626975089124,3.4896116643746704,5.751214010199146,5.426191389755591,2.29806134944448,7.971173694399219,2.587497865158295,9.52927957663923,9.95413045504705,7.631373638427912,5.604849300639975,3.18742652402981,8.48966414412319
GSE45291,GSM1100970,GPL13158,071310_166589123_066,3.501328564094462,3.3969609181268434,4.916992394667295,5.426174095447575,2.29806134944448,5.28549134115079,2.55737653886399,9.03716785866356,9.9761445883164,8.121819711232023,6.17282253383341,3.12995735727283,8.16425757667347
GSE45291,GSM1100971,GPL13158,071910_166480933_126,3.5170492530193345,5.099874381136943,6.20667204052555,5.590427912377695,2.29806134944448,6.611790648634765,2.59281206002079,8.47813003891013,9.43097240767158,6.9496599454398,5.91531173202444,3.40219925805918,9.46227918340337
